id,sentiment
"10016_8",0.9119037308128437
"8023_10",0.5608269552963239
"2628_1",0.13000518658238558
"5832_1",0.0
"7302_1",0.12301127761871766
"4501_3",0.3751422330992605
"1121_7",0.7245378939331262
"8334_3",0.3666928551797145
"9789_10",0.48390068791846436
"4230_10",0.7767009111968446
"824_4",0.18833412424478874
"6803_9",0.8144088775594319
"3086_7",0.9923958101979493
"1135_8",0.961094440862625
"10136_1",0.0
"11129_3",0.0
"2072_8",0.5387129211055314
"9501_7",0.9304588234923262
"319_10",0.9222479270751586
"1693_7",0.8682769539655526
"10886_1",0.0
"9406_8",0.8473660269563591
"10376_10",0.46606402544685166
"9902_1",0.0849636661188038
"9938_8",0.5322419905906288
"7080_9",0.8613352710632702
"11944_8",0.6173312968290164
"5249_1",0.04562532459372143
"9599_2",0.3489940560750552
"9620_1",0.1983756360910282
"11244_1",0.05602398445156803
"6841_10",0.899163792120436
"10050_4",0.7143281921661918
"10512_9",0.8229427615949616
"11327_3",0.04579219181836791
"10681_8",0.8803392521709953
"808_3",0.3677163985477997
"546_7",0.9365435002525744
"10765_1",0.0
"7189_9",0.5758496666038232
"6005_9",0.9461226133646644
"11915_9",0.8959137171723218
"5740_10",0.7665731088368055
"7097_10",0.44677260371094507
"9573_10",0.5598131964241593
"5084_4",0.45136758730483784
"12332_7",0.5736146027007957
"8154_1",0.10513652805265472
"5610_1",0.13483918766498865
"5323_9",0.7105427352121644
"11034_8",0.6588533456384689
"3977_2",0.34470987866465963
"12380_7",0.24972997409720415
"1737_8",0.5995584962336439
"6030_9",0.4846171645393017
"5918_7",0.848486231693179
"7061_9",0.5919245351202348
"266_8",0.7220647426274692
"1375_10",1.0
"8648_3",0.0
"10146_10",1.0
"4578_10",0.8215846944561728
"4685_8",0.9472671280496126
"11843_9",0.7605623475370289
"5467_10",1.0
"10140_10",0.9880598138596715
"7721_8",1.0
"11208_10",0.6163929262683404
"1063_10",0.8911356275395022
"8260_10",0.4565086600750749
"3182_9",0.8972136313362054
"2797_8",0.7746850992427636
"7613_2",0.607554994980715
"11624_4",0.12409070906587538
"4847_10",0.835819175974576
"10684_7",0.6132204765659642
"6312_1",0.44389135687324704
"4925_3",0.0615439039686852
"4125_1",0.0
"2394_10",1.0
"12105_10",0.9599126887936645
"7812_1",0.0
"1061_8",0.802274734471408
"9343_3",0.6513172214068732
"7696_10",1.0
"9355_10",1.0
"782_9",1.0
"9882_10",1.0
"10642_10",0.8895965104565133
"7410_2",0.16223974018603438
"9591_4",0.0
"11902_3",0.23238617732120076
"3495_7",0.47590273713127423
"6733_1",0.0
"4552_1",0.0
"6722_1",0.28631664649017086
"188_10",0.7802747562445349
"5099_10",0.8811371909070946
"10313_1",0.22872930918032364
"6756_9",0.7186120671110876
"6622_2",0.0
"4807_10",1.0
"7173_3",0.27462864183139596
"11321_8",0.5975379057374789
"7909_9",0.5103267148148165
"8012_7",0.48343074227866034
"8615_4",0.11161769197201776
"8117_10",0.6404785650683797
"1892_10",1.0
"4617_1",0.29278326522087356
"1893_8",0.8491967651863531
"5435_1",0.131976842402038
"162_3",0.0
"6516_10",1.0
"11588_7",0.9060628175853205
"2006_1",0.1162012220069058
"1594_4",0.24927375286806053
"1472_1",0.0
"3647_1",0.3767000967007648
"174_7",0.7507763346378662
"5539_7",0.2467264781967305
"3384_10",1.0
"3811_4",0.5024635080715285
"4079_8",0.38848535922495747
"1179_7",0.5679066838675924
"3069_9",1.0
"3769_8",0.6988319604330137
"9247_10",0.7208234894552706
"10434_1",0.0
"1147_10",1.0
"5344_7",0.7981213218858605
"8073_10",0.8289619711412441
"7833_3",0.0
"8370_1",0.04752787319776253
"9007_8",0.21201674995121766
"6624_7",0.5255803535018788
"6683_3",0.2973893034691016
"12275_7",0.5392958107407491
"11927_8",0.8632852259595497
"1560_10",1.0
"1325_9",0.42666281236484926
"3548_8",0.433309972287383
"607_1",0.0
"6702_7",0.566581207658615
"5702_3",0.05681946014278355
"11345_8",0.9349189632924598
"3428_4",0.32841213386222445
"7209_9",1.0
"8425_8",1.0
"3087_1",0.2550807844839752
"1119_8",0.5303122954940339
"5715_3",0.3322763615944717
"8645_1",0.11911770797372828
"2149_3",0.0
"10403_10",0.8256818316310952
"5628_1",0.1378235020871063
"5570_10",1.0
"1613_3",0.0473525454833264
"1454_4",0.7276431670942052
"5094_3",0.312780084994326
"7982_1",0.15723793820263443
"6894_2",0.540273643024117
"6554_1",0.3313152874509676
"4721_3",0.30478058734077074
"6904_4",0.3835339146087963
"893_8",1.0
"4605_4",0.4247663345435295
"11516_7",0.5134826518329393
"11718_7",1.0
"5956_1",0.0
"7455_9",0.7871189506714673
"6396_4",0.7427875431321972
"1223_8",0.8994334086014065
"8556_1",0.1975036808342724
"6108_8",0.8214478222783028
"11690_1",0.0
"3778_9",0.7694069115224861
"3627_4",0.46249765782117247
"8256_4",0.44911443059744083
"533_1",0.0
"5235_4",0.0
"621_2",0.4202843553321778
"5365_1",0.531008378861894
"8180_3",0.2989453114179361
"7396_7",0.2514996263508642
"9776_10",0.9523739746311698
"8175_10",0.8468045869764991
"3128_1",0.12909172871738933
"4606_1",0.6813760213933141
"6158_2",0.11140228016926185
"3281_10",0.7424586777299597
"4723_4",0.2416754526712151
"11994_3",0.361520187894524
"7701_1",0.0
"103_3",0.25122180280704154
"8908_10",0.9242241079934028
"8876_1",0.0
"7519_9",0.9369036468055055
"12456_8",0.6588587732851621
"9514_8",0.798866438777134
"8680_8",0.4594214707663981
"12402_10",0.7472733078762077
"362_2",0.2843399642452292
"9825_7",0.7071806568920331
"2913_3",0.37171136495336643
"7164_8",0.8716048308969164
"11177_7",0.7662638116324565
"5707_10",0.8887460707314273
"8103_10",0.9414581822972612
"6289_1",0.0
"11754_1",0.39323675843834766
"11640_10",0.9775566781079288
"9933_7",0.6100427413257766
"185_10",1.0
"242_10",1.0
"9369_8",0.7498645560661512
"7453_10",0.6057840214359291
"7514_7",0.5437647069922871
"10860_2",0.15135154881609186
"8663_8",0.5221199031161246
"9108_1",0.05051715602332996
"7941_1",0.2770516939583536
"10116_1",0.0
"9841_4",0.37518309481804435
"4512_9",0.9967175298007779
"4853_2",0.22144898501842053
"2664_4",0.4329485760448834
"9966_10",0.8313914472801383
"5167_2",0.030159884779746293
"3894_2",0.0
"3929_8",0.7619958563457502
"7165_10",0.8623980689115102
"5451_8",0.5213479699879202
"2947_4",0.5374314202838124
"4611_10",0.9951281324143426
"5807_1",0.09651196592493727
"9464_8",0.7966822955736009
"3124_10",0.863813974270669
"2705_4",0.7068717023744526
"12187_8",0.9204768017134588
"12319_10",0.7192158065528018
"9874_3",0.2507682113921096
"3406_4",0.40757861794654004
"2327_10",1.0
"605_10",0.8889466460425071
"8080_4",0.22693932203687084
"3074_10",1.0
"2499_3",0.2965169047155849
"1013_1",0.47271022513555916
"11535_1",0.07111369804080686
"4118_7",0.4650152072673676
"10492_8",0.8578828199302202
"2129_4",0.3910545892064319
"9814_10",0.5202956992783281
"10671_9",0.7728274183121286
"5980_10",0.9775124919027637
"2755_2",0.4875122202137404
"5461_2",0.42963821074407804
"11979_1",0.39230551827192495
"8810_1",0.0
"852_7",0.8616672020524851
"10961_4",0.08453554929086798
"7436_4",0.45753821389116395
"11281_3",0.4566798000782379
"4208_3",0.13504045336246268
"8213_10",0.6170589394725213
"9851_2",0.4665403771999552
"4713_7",0.6584796728068769
"9528_1",1.0
"3595_10",1.0
"5785_3",0.4028006211265755
"10370_3",0.0
"1980_3",0.5163950475210488
"8800_4",0.4643808265187406
"4437_3",0.1158102588169812
"28_3",0.5021235636997958
"12171_1",0.24897926887980149
"9359_3",0.3309759283575176
"3831_9",1.0
"10962_7",0.911908540969238
"1500_9",0.5857917487216193
"11470_10",0.6215904100858888
"11843_3",0.053424205275016456
"11200_4",0.6523969133568602
"1067_1",0.18779898566378805
"3333_1",0.12774417162367674
"4487_4",0.786494312788054
"6428_1",0.05766605033045202
"575_7",0.22987210299306832
"10904_9",0.7192483614179943
"11821_2",0.4715661723713464
"11605_1",0.0
"1111_7",0.8229851833216311
"10295_1",0.5073615097662757
"1146_4",0.0
"2405_9",0.38448357243423337
"11081_10",0.670571681346258
"2201_10",1.0
"4844_1",0.2815566643284368
"11007_8",0.7697293522050906
"6535_7",0.76670009269592
"2653_4",0.16710397292987977
"8245_10",0.7099677592013973
"9951_8",0.8866478052772131
"6133_8",0.31438079621166015
"10006_2",0.0
"7350_1",0.3534109861178581
"4509_9",1.0
"948_1",0.0
"3987_1",0.1526919184355608
"2947_10",0.34656454089105004
"6041_3",0.0
"2946_1",0.15357488964549504
"11967_4",0.0
"1185_10",1.0
"10323_2",0.670508280826108
"11706_2",0.0
"3663_1",0.0329840882214496
"5602_10",1.0
"4870_10",0.6693047704380278
"1994_1",0.08648631669986456
"10807_7",0.9332683443032597
"6871_3",0.7582360501775237
"1175_2",0.0
"10919_7",0.963710652198655
"8127_10",0.9254077590774902
"12497_4",0.27441085135016247
"3274_1",0.3954388043568885
"2568_3",0.3674364498574797
"840_2",0.0
"5626_10",1.0
"7561_10",0.8630539768938836
"4600_3",0.22498616464576193
"3324_9",0.524558747039319
"8899_7",0.8196984500811295
"5592_8",0.8268357618618571
"12483_4",0.0
"7874_1",0.0
"5878_10",0.8998326048161385
"4303_9",0.6087349581453669
"9421_1",0.25647401806677683
"10269_4",0.34617680288254915
"10615_2",0.15723213063838476
"2634_10",1.0
"7522_1",0.14661049668549514
"9289_10",0.7526693363541026
"4636_10",0.8459065294265838
"1241_7",0.5655506910014092
"9458_9",0.6200231731204611
"11690_10",1.0
"7176_4",0.6217126841016551
"6212_10",1.0
"6319_1",0.0
"5229_3",0.24101724408985264
"466_9",1.0
"8693_2",0.16197997079381715
"2952_10",0.9867408340333987
"1128_1",0.0
"3975_10",0.7998999146553512
"11365_10",0.5704249558530191
"2074_9",0.8711007041045242
"9768_10",1.0
"4895_1",0.15640904531803845
"5726_10",1.0
"9993_10",1.0
"11319_2",0.32108929141859555
"10561_2",0.31445290892433136
"5455_8",0.8614185922347815
"10684_3",0.14840755759636104
"3652_3",0.23615275998315988
"7825_1",0.1059179776346954
"8806_1",0.05322882384448724
"275_10",0.8994337823422682
"2246_1",0.007399785834124428
"11968_2",0.0
"2528_1",0.29367093913472964
"8491_8",0.5868887172912437
"13_1",0.4489525174060774
"4530_8",0.6583457997062969
"5207_3",0.0056021666649152535
"11648_10",0.8941715962868515
"8260_1",0.23568349404050992
"10730_10",0.6909294138387277
"10402_3",0.510048122038348
"8077_1",0.0
"8598_8",0.7716001932192901
"2809_3",0.0
"12490_10",1.0
"1447_9",1.0
"1605_3",0.31620462922555814
"2311_4",0.0
"3235_9",0.8410676184919055
"5725_10",0.7985546284301301
"9025_10",1.0
"6049_9",0.7931620334932066
"4803_10",1.0
"191_9",1.0
"420_3",0.4981152131691459
"5238_2",0.132559595825045
"1280_9",0.9192641850827336
"9408_4",0.37817378329586016
"819_1",0.0
"1656_4",0.21557712923370492
"9964_3",0.3993884384387698
"10404_4",0.5910271213836301
"12369_10",0.9245300030137152
"6423_1",0.19708438970862435
"9942_8",0.5014697697579202
"1519_1",0.17779008292381498
"100_10",0.8859117733443291
"3216_10",0.6819533374325162
"3909_10",0.696343644779186
"5034_7",0.9877512054145183
"14_8",1.0
"5891_3",0.18623873604372243
"8496_10",1.0
"7429_1",0.03992984271522254
"9457_1",0.0
"9602_8",0.8186821621237081
"4198_1",0.0
"154_2",0.28628538074371174
"5070_2",0.0
"4207_8",0.776808915515439
"7758_8",0.8985397905182317
"4439_9",1.0
"12042_1",0.0
"7244_1",0.07788683397492135
"6854_1",0.10365570981767802
"11932_10",0.736830285655442
"4151_10",0.8775031133007518
"7265_1",0.17902869635020202
"10272_7",0.9326492177153951
"4256_4",0.28091163673624947
"1225_7",0.608267191903318
"956_10",1.0
"6389_2",0.11071166175953584
"1365_4",0.24873412531443972
"4752_7",0.6437023589044791
"276_10",1.0
"8766_9",0.7410755226154582
"11225_10",0.8077263167871305
"6920_1",0.0
"11536_1",0.0
"1923_9",0.9973192033958684
"11460_10",0.6255870639892861
"10054_7",0.7455295516278369
"10845_1",0.0
"10231_4",0.4753082755696817
"9430_8",0.9395517308596649
"3226_2",0.0
"4298_3",0.3125464331650751
"10635_4",0.21807018310407406
"10567_4",0.029964064591721185
"5460_10",1.0
"7310_7",0.7223107278961725
"10330_2",0.0
"5151_9",1.0
"11_3",0.6559599435958875
"1448_8",0.6633298205251433
"10130_8",1.0
"2199_3",0.13802923409670204
"1761_10",0.7302031581668467
"2782_1",0.0
"7618_10",1.0
"85_10",0.9224509964258958
"5730_3",0.31660517805509236
"3641_1",0.31059541906374444
"8190_9",1.0
"9533_10",1.0
"9508_1",0.04281850944933441
"237_8",1.0
"3981_7",0.5590446773463753
"7194_9",0.8609071495464409
"10584_8",0.553045974208061
"248_2",0.0
"8358_4",0.11879767785551087
"1218_1",0.0
"4191_10",0.19382387697124548
"3090_8",0.8429320975831032
"11923_2",0.09013906397103327
"1640_8",0.8295539536591625
"9972_3",0.29023513598691975
"11818_4",0.5586443739383226
"4350_10",1.0
"877_10",0.6673070388964124
"10017_8",0.6917288205219649
"7975_10",1.0
"8436_1",0.19624620884702393
"6024_7",0.6436868405425995
"3112_1",0.02312418589399956
"951_10",0.9507754685324676
"1622_1",0.0
"191_3",0.46713869873004565
"5669_1",0.0
"1891_4",0.2850330660584922
"12173_9",0.7349790419461286
"7887_7",0.727846088375202
"3256_10",0.41927885281714905
"5419_1",0.0
"7635_1",0.04199665377076889
"8297_2",0.28707114399915545
"7137_8",0.7215168271146408
"7562_3",0.38821047965654804
"9944_1",0.0
"4288_1",0.0
"8087_1",0.5870558557403747
"4771_10",0.8305743106546257
"10482_10",0.6936345477487713
"5324_10",1.0
"3080_1",0.27487753902210194
"10923_7",0.4644670338011926
"1753_7",0.9235293322149838
"317_10",0.9285669770632601
"12474_8",0.8318930356824125
"773_8",0.9316199523875554
"388_1",0.2261432172082939
"12141_2",0.39445792642709904
"5667_1",0.5746078693272353
"1071_9",0.9860934984028134
"2897_10",0.8742917146108391
"9481_4",0.6446501921482876
"12025_1",0.0
"8879_7",0.7826382222521717
"5683_1",0.24342035848604
"7026_1",0.0
"2439_1",0.32260677371784996
"3631_7",0.6100036394528583
"1650_9",0.6066728439218658
"5378_7",1.0
"9745_1",0.0
"11563_8",0.6294626275480713
"299_8",1.0
"9471_2",0.37910220765105146
"1866_1",0.0
"2639_4",0.3886580898438979
"5122_1",0.24471514640276776
"12341_7",0.6275341747761158
"2936_8",0.8613202445241392
"8647_10",0.6992251198922816
"4255_9",0.9020038329766791
"7262_8",0.38723604717300575
"8413_10",0.5980396466243793
"10080_1",0.0182056996181183
"3973_1",0.4419851762210013
"8752_9",1.0
"4018_2",0.28502506170103215
"7669_1",0.12864814841818112
"10421_4",0.11959545865145793
"7854_8",0.967647592333402
"162_8",0.19802585569258246
"11614_9",1.0
"11343_8",0.9221786601616921
"1708_7",0.3335767864830449
"7115_4",0.42449214113788347
"10498_10",0.5997758433148384
"2944_8",0.9678096013231909
"10474_3",0.3314634425673132
"1263_1",0.03881527064046031
"1693_4",0.6198091908923452
"9600_9",0.5464660237053146
"11173_2",0.3429338198300514
"3961_2",0.35973453858435456
"8011_1",0.3499721976209169
"7386_8",0.6707986204546477
"8787_8",0.6847693786810274
"12349_9",0.7844400206944978
"1776_4",0.3384661201263214
"5885_4",0.8274390023719329
"220_4",0.12945028822605464
"5547_8",0.8790415318222402
"2853_1",0.1050436084588603
"2157_2",0.14358764811241714
"11667_2",0.2742649766561595
"194_7",0.8474149257468427
"1633_1",0.0
"6897_2",0.0
"11568_2",0.23067867451151491
"9219_1",0.1293152676852105
"477_8",0.9174074312122222
"8980_3",0.7052070743000323
"4612_10",0.6039708202574706
"8030_10",1.0
"1846_8",1.0
"2786_8",0.888842893730954
"2634_1",0.0
"3110_8",0.7777364762388521
"11587_8",0.8577091101627325
"11262_8",0.7471291913363665
"5680_7",0.4316135691656117
"4583_4",0.4216746691927125
"1451_1",0.012801792000241508
"4244_4",0.012621644766063256
"6176_4",0.0
"8851_10",1.0
"908_9",1.0
"7494_9",0.33546706999320286
"8061_3",0.3980480490771805
"789_1",0.2695896434732682
"2374_7",0.8182674722163634
"11225_3",0.0
"4467_4",0.18370528944007408
"8516_10",0.5385848868720436
"4121_10",0.8872371033758197
"10267_7",0.5780259670031298
"6040_8",0.5270255132805836
"8338_7",0.676495510395815
"2903_7",1.0
"6662_9",1.0
"5333_10",0.7729813075046477
"7470_4",0.059842720118782666
"8813_1",0.3617979968703081
"4514_3",0.5477797075370429
"9584_7",0.25844476575943764
"11706_8",0.9551987419897865
"11538_8",0.7010184248421476
"4210_1",0.0
"8984_1",0.0
"3431_4",0.0
"4973_10",0.9830871321747039
"12260_1",0.0
"4267_10",0.8502502894283259
"9906_9",1.0
"670_7",0.8520786730521657
"6270_3",0.0
"5164_4",0.17626990836317918
"9741_2",0.3407580668868023
"3761_8",0.6369337395239657
"2651_2",0.33081352203510195
"7448_10",1.0
"7184_9",0.8699107682643967
"1313_9",0.7796528095875338
"10654_8",0.9753985439558754
"7151_1",0.0
"2320_10",0.7580558483760573
"12033_7",0.5074444197953937
"6429_1",0.0
"1420_4",0.7346382640887352
"3002_7",0.5973654687871988
"1299_1",0.05567804861096032
"7897_9",1.0
"1529_4",0.007708713689747071
"9760_2",0.292230838500479
"11318_1",0.10000173866579537
"2217_3",0.26365386298395743
"11641_2",0.22056005730067152
"7238_10",1.0
"7710_8",0.7786543667952817
"12011_8",0.6593084705206969
"4495_7",0.920566609089811
"11144_4",0.451559035015033
"5625_2",0.05159683712242952
"2926_7",0.5683363415287858
"8538_8",0.6817551124696112
"8875_10",0.6799134288250194
"10881_10",0.87732837026769
"1662_7",0.7054206917999131
"4560_9",0.6843633846508979
"6714_4",0.13001701518623604
"9059_10",0.9574597897467123
"6631_10",0.809410327847506
"8520_1",0.0
"918_4",0.557673304549285
"3102_10",0.5560723230056913
"3611_2",0.12848774816426817
"8434_10",1.0
"681_7",0.9750526397362278
"7386_4",0.1172898846797586
"7566_9",0.3683562664587471
"10110_10",0.796042697085305
"10486_10",0.9912569780453258
"1492_3",0.4129277862268522
"11823_1",0.10990512686191584
"2331_9",0.972788260075255
"2200_2",0.06786413168761923
"9547_1",0.036422343870089025
"785_2",0.0
"5101_4",0.3118570491484022
"5657_10",0.5561736033855562
"6902_7",0.5804408080022967
"1490_9",0.7139407841371411
"7148_9",0.9480090828603087
"7387_8",0.5257955872847707
"8277_9",1.0
"6912_7",0.8918043501692383
"170_2",0.5526167259332704
"7702_10",1.0
"4393_3",0.0
"2608_3",0.385276708874339
"4931_8",1.0
"10589_10",0.8370549543525908
"8623_4",0.0
"6057_2",0.27545486268536307
"2704_9",1.0
"1790_2",0.4070137239295987
"12370_1",0.0
"159_1",0.0
"343_9",1.0
"2128_9",1.0
"11181_8",1.0
"11775_10",0.9392269171236544
"3514_10",0.9380441909395651
"6993_2",0.0
"2866_9",0.5863968495649038
"1000_9",0.8662938542454837
"11772_7",0.4490991660152295
"3355_9",0.4815105820458988
"8519_8",0.5614018011413986
"7879_3",0.38055257997158076
"4332_10",0.6968257756730871
"5403_1",0.0
"1514_7",0.3061726360951008
"7904_1",0.0
"10550_2",0.5776092227694398
"11442_10",0.9382314215950815
"2821_3",0.25726538322817116
"5766_1",0.0
"8061_9",1.0
"2166_1",0.05091133544851123
"6206_1",0.059336542729884534
"11124_2",0.01908870174068994
"7625_10",0.6851598529553666
"90_9",0.8265294948729506
"7959_10",0.8801737177227529
"7029_10",0.9150635271782412
"779_8",1.0
"1101_4",0.12709430062375826
"11189_4",0.017349964267571683
"9790_4",0.1037562032256445
"10861_1",0.2300743810433123
"5902_2",0.21338441627025373
"9545_10",0.6372903347121933
"3730_1",0.0
"4951_9",0.7408099666139725
"3295_1",0.009487494926268158
"9495_2",0.3615105766614053
"2876_1",0.5876862175133573
"2796_1",0.0726737117401704
"10338_3",0.30731752659301154
"10913_7",0.33591067357450033
"4685_2",0.0
"11586_1",0.13208473433949003
"4904_7",0.3706467431713285
"7110_7",0.6748389129312069
"2086_4",0.320881066317652
"7372_7",0.5344208805956031
"135_9",0.9385451860144214
"7038_3",0.5409268382612841
"1119_2",0.0
"5057_8",0.48721130471420987
"3479_10",1.0
"6489_8",1.0
"4910_8",0.9327236235068681
"5979_10",0.6536219080312107
"11304_1",0.0
"2102_9",1.0
"8048_1",0.010671558937026149
"12153_7",0.8433333852433356
"4832_8",0.8655675812381265
"3079_9",1.0
"8254_2",0.15299713666090398
"7981_7",0.7846253398853987
"611_1",0.43120858687077446
"307_10",0.8230410556892505
"8861_3",0.021138893126941227
"4635_4",0.5196545010345528
"6197_7",0.7990921014801506
"6739_3",0.3915966359741089
"8588_9",1.0
"8461_7",0.5033757996200664
"10089_1",0.29082839198337684
"2609_7",0.5039252031845144
"1418_3",0.5637325094161961
"2661_10",0.836794178555274
"1253_9",0.834944376172415
"8815_9",0.7574697721299402
"9867_8",0.9791305971644486
"2155_1",0.10940714128980039
"12259_4",0.07330216533815898
"11224_3",0.31806284314334665
"4781_1",0.0
"4354_9",1.0
"9629_9",0.8423285169519961
"3629_9",0.9629048872810968
"6445_10",1.0
"9526_10",0.9496094576991634
"5138_2",0.00401235709469322
"349_10",1.0
"2099_7",0.5960334614814013
"4411_1",0.41029383946424236
"8127_3",0.0
"5225_8",0.6799655490106522
"7970_3",0.20327285308400206
"5688_7",0.5677689143130472
"12099_3",0.34884519592015917
"6020_4",0.24748581210661785
"3892_8",0.6708309817370844
"2098_8",0.800210309678409
"4851_7",1.0
"10967_10",0.7516988036269328
"6230_4",0.42161355735777184
"2211_2",0.08290229610324812
"11978_10",0.7417481289876264
"8802_1",0.13607297387196965
"11010_3",0.0
"10083_2",0.4922258044581598
"5588_10",0.6455925730023789
"958_10",0.8589290977487787
"6771_4",0.2933293146251299
"6767_9",0.7344139880184866
"7302_10",0.9342377058794487
"5324_3",0.0
"7737_10",0.9870250307941847
"8603_10",0.9488117273709066
"3029_7",1.0
"8640_2",0.0
"2139_1",0.0
"6305_10",1.0
"6884_7",0.9273505567206017
"5534_8",0.6937189257252696
"7619_8",1.0
"10057_8",0.5575925631764084
"972_7",1.0
"6245_8",0.7847333347330315
"6627_7",1.0
"3621_10",0.39550198632448363
"2290_4",0.6868143452532118
"24_4",0.4295011446340977
"5689_1",0.0
"6497_4",0.3997072567885606
"12405_4",0.6560822320992589
"11720_7",1.0
"10088_1",0.0
"9258_9",1.0
"354_4",0.6710326008710829
"4770_10",0.8768583611744966
"1035_3",0.342734936542767
"739_1",0.0
"6267_7",1.0
"1562_8",0.905530016072966
"1438_1",0.07923086170721177
"281_8",1.0
"1818_1",0.477917213724892
"3943_3",0.28439508603579183
"8116_4",0.6859947474497851
"6984_1",0.024957502448597346
"5330_4",0.0
"8821_8",1.0
"10484_10",1.0
"1886_4",0.06963057664582628
"7943_2",0.4406583227225679
"6438_7",1.0
"8931_10",0.7690845425280284
"10538_10",0.6738359251863505
"534_10",1.0
"7329_2",0.019975462169418534
"6614_2",0.5532802996793306
"710_10",0.9127698017592418
"3120_4",0.32320737549056916
"9046_1",0.0
"5638_2",0.222727756496644
"2455_4",0.18617047272421
"2652_3",0.03741305495267783
"11006_4",0.4575673355675012
"5065_3",0.0
"9805_10",0.985830731716705
"7092_8",1.0
"1735_10",0.6206012159673333
"3609_1",0.0
"1201_10",0.9936627343839417
"11024_9",1.0
"3807_10",0.8854590980958832
"4483_10",0.4883935554722782
"4510_7",0.8882156212760377
"8037_1",0.1945446365812708
"1760_1",0.19882674207776324
"133_8",0.8394015683065461
"9039_8",1.0
"8462_4",0.6722210954140871
"2468_10",0.8040795641160406
"7684_3",0.0
"10350_9",1.0
"1199_10",1.0
"8560_1",0.0
"6405_3",0.0
"1295_1",0.0
"6420_1",0.0
"12183_9",0.8585023877534195
"11619_1",0.0
"1415_9",0.7342523598222142
"9414_1",0.0
"7640_4",0.09727419380408164
"9211_9",0.855386438461711
"557_9",0.6669665086703295
"4501_9",0.862429587049176
"8711_10",0.4847844604936215
"2402_1",0.5458102163136667
"4586_10",0.8015744998676765
"176_3",0.2662128083871662
"3545_1",0.0
"8932_1",0.0
"5829_10",0.736987497310758
"3409_10",1.0
"3636_3",0.47467700600958557
"12048_7",1.0
"10468_10",1.0
"11546_10",0.7533361554293335
"9444_10",1.0
"6275_1",0.024431865823347887
"152_4",0.6151773989887332
"4767_9",0.7512498802650642
"6751_1",0.0
"10245_4",0.3321253548968935
"5407_8",0.7993070835342877
"1923_1",0.1929712359872287
"515_9",0.5008506618394565
"9988_1",0.3918565023251573
"5928_8",1.0
"10163_4",0.4695980277929839
"7969_10",0.7548638717305309
"1494_4",0.12561051321909283
"11211_10",1.0
"1957_1",0.0
"8484_7",0.46838928128493174
"848_2",0.0
"5177_1",0.27888714137974446
"10667_10",0.9067747945508029
"3075_1",0.1605491890475379
"9443_10",0.38267201441639453
"1572_8",0.9037555466057965
"11285_8",0.39941956698714065
"3125_1",0.47004724226808
"9265_9",0.9115352682231584
"4072_1",0.24029354648475593
"6390_2",0.302726371406415
"6496_4",0.5220392691170667
"8766_2",0.0
"7787_10",0.8965927475716816
"5897_10",1.0
"9027_1",0.21464982923495746
"1538_2",0.0
"1220_3",0.0
"8600_3",0.3290949096020298
"11432_2",0.22021687153992853
"1424_4",0.37139439916953504
"7344_10",0.7900182747162954
"10842_1",0.07668057900460395
"10332_10",0.8517798180990133
"4340_4",0.35760967438941277
"4868_4",0.1947473293805142
"11216_9",0.8272250344811038
"12027_10",0.5871032390915871
